nohup: ignoring input
WARNING:tensorflow:From /data3T/zml/experiment/lw-eg-recurrent/monodepth_model.py:236: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
/data3T/users/zml/.conda/envs/leftmono/lib/python2.7/site-packages/tensorflow/python/ops/gradients_impl.py:97: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2020-03-27 19:33:54.084994: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2020-03-27 19:33:54.774829: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:05:00.0
totalMemory: 10.92GiB freeMemory: 10.77GiB
2020-03-27 19:33:54.774863: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:05:00.0, compute capability: 6.1)
total number of samples: 29000
total number of steps: 181250
============================
2
number of trainable parameters: 23666576
batch   5200 | examples/s: 11.16 | loss: 1.23875 | time elapsed: 1.06h | time left: 35.94h
batch   5300 | examples/s: 10.86 | loss: 1.49168 | time elapsed: 1.08h | time left: 35.91h
batch   5400 | examples/s: 11.09 | loss: 1.36426 | time elapsed: 1.10h | time left: 35.88h
batch   5500 | examples/s: 11.03 | loss: 1.45358 | time elapsed: 1.12h | time left: 35.85h
batch   5600 | examples/s: 11.10 | loss: 1.57921 | time elapsed: 1.14h | time left: 35.82h
batch   5700 | examples/s: 11.18 | loss: 1.34969 | time elapsed: 1.16h | time left: 35.79h
batch   5800 | examples/s: 11.02 | loss: 1.23935 | time elapsed: 1.18h | time left: 35.76h
batch   5900 | examples/s: 11.15 | loss: 1.68405 | time elapsed: 1.20h | time left: 35.73h
batch   6000 | examples/s: 10.71 | loss: 1.29992 | time elapsed: 1.22h | time left: 35.70h
batch   6100 | examples/s: 10.96 | loss: 1.65836 | time elapsed: 1.24h | time left: 35.67h
batch   6200 | examples/s: 11.08 | loss: 1.42643 | time elapsed: 1.26h | time left: 35.64h
batch   6300 | examples/s: 10.79 | loss: 1.45593 | time elapsed: 1.28h | time left: 35.61h
batch   6400 | examples/s: 10.89 | loss: 1.72046 | time elapsed: 1.30h | time left: 35.58h
