nohup: ignoring input
WARNING:tensorflow:From /data3T/zml/experiment/lw-eg-recurren-bilater-distill/monodepth_model.py:240: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
/data3T/users/zml/.conda/envs/leftmono/lib/python2.7/site-packages/tensorflow/python/ops/gradients_impl.py:97: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2020-04-10 21:15:52.469327: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2020-04-10 21:15:52.910107: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:05:00.0
totalMemory: 10.92GiB freeMemory: 10.77GiB
2020-04-10 21:15:52.910145: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:05:00.0, compute capability: 6.1)
total number of samples: 29000
total number of steps: 145000
============================
2
number of trainable parameters: 23747176
batch  11000 | examples/s: 9.49 | loss: 1.14194 | time elapsed: 1.31h | time left: 15.96h
batch  11100 | examples/s: 9.34 | loss: 1.21620 | time elapsed: 1.32h | time left: 15.95h
batch  11200 | examples/s: 9.38 | loss: 1.14932 | time elapsed: 1.33h | time left: 15.93h
batch  11300 | examples/s: 9.55 | loss: 1.14979 | time elapsed: 1.35h | time left: 15.92h
batch  11400 | examples/s: 9.50 | loss: 0.82253 | time elapsed: 1.36h | time left: 15.91h
batch  11500 | examples/s: 9.33 | loss: 1.37093 | time elapsed: 1.37h | time left: 15.90h
batch  11600 | examples/s: 9.39 | loss: 1.17836 | time elapsed: 1.38h | time left: 15.88h
batch  11700 | examples/s: 9.47 | loss: 0.89841 | time elapsed: 1.39h | time left: 15.87h
batch  11800 | examples/s: 9.68 | loss: 0.82608 | time elapsed: 1.40h | time left: 15.86h
batch  11900 | examples/s: 9.51 | loss: 1.01412 | time elapsed: 1.42h | time left: 15.84h
batch  12000 | examples/s: 9.68 | loss: 1.18338 | time elapsed: 1.43h | time left: 15.83h
batch  12100 | examples/s: 9.48 | loss: 0.91290 | time elapsed: 1.44h | time left: 15.82h
batch  12200 | examples/s: 9.21 | loss: 1.40480 | time elapsed: 1.45h | time left: 15.81h
batch  12300 | examples/s: 9.47 | loss: 1.15161 | time elapsed: 1.46h | time left: 15.80h
batch  12400 | examples/s: 9.48 | loss: 0.86359 | time elapsed: 1.48h | time left: 15.78h
batch  12500 | examples/s: 9.44 | loss: 1.84747 | time elapsed: 1.49h | time left: 15.77h
batch  12600 | examples/s: 8.46 | loss: 1.08541 | time elapsed: 1.50h | time left: 15.76h
batch  12700 | examples/s: 9.38 | loss: 1.04816 | time elapsed: 1.51h | time left: 15.74h
batch  12800 | examples/s: 9.55 | loss: 1.47143 | time elapsed: 1.52h | time left: 15.73h
batch  12900 | examples/s: 9.35 | loss: 1.05284 | time elapsed: 1.53h | time left: 15.72h
batch  13000 | examples/s: 9.57 | loss: 1.09093 | time elapsed: 1.55h | time left: 15.71h
batch  13100 | examples/s: 9.49 | loss: 1.91303 | time elapsed: 1.56h | time left: 15.69h
batch  13200 | examples/s: 9.40 | loss: 0.68678 | time elapsed: 1.57h | time left: 15.68h
batch  13300 | examples/s: 9.49 | loss: 1.42455 | time elapsed: 1.58h | time left: 15.67h
batch  13400 | examples/s: 9.47 | loss: 0.91617 | time elapsed: 1.59h | time left: 15.65h
batch  13500 | examples/s: 9.50 | loss: 1.00715 | time elapsed: 1.61h | time left: 15.64h
batch  13600 | examples/s: 9.39 | loss: 0.95722 | time elapsed: 1.62h | time left: 15.63h
batch  13700 | examples/s: 9.37 | loss: 1.14783 | time elapsed: 1.63h | time left: 15.61h
batch  13800 | examples/s: 9.42 | loss: 0.85137 | time elapsed: 1.64h | time left: 15.60h
batch  13900 | examples/s: 9.57 | loss: 0.99773 | time elapsed: 1.65h | time left: 15.59h
batch  14000 | examples/s: 9.10 | loss: 1.17931 | time elapsed: 1.66h | time left: 15.58h
batch  14100 | examples/s: 9.68 | loss: 1.23677 | time elapsed: 1.68h | time left: 15.56h
batch  14200 | examples/s: 9.56 | loss: 1.68619 | time elapsed: 1.69h | time left: 15.55h
batch  14300 | examples/s: 9.46 | loss: 0.82503 | time elapsed: 1.70h | time left: 15.54h
batch  14400 | examples/s: 9.61 | loss: 1.12730 | time elapsed: 1.71h | time left: 15.53h
batch  14500 | examples/s: 9.54 | loss: 1.19768 | time elapsed: 1.72h | time left: 15.52h
batch  14600 | examples/s: 9.34 | loss: 1.43838 | time elapsed: 1.74h | time left: 15.50h
batch  14700 | examples/s: 9.42 | loss: 1.13906 | time elapsed: 1.75h | time left: 15.49h
batch  14800 | examples/s: 9.47 | loss: 1.11611 | time elapsed: 1.76h | time left: 15.48h
batch  14900 | examples/s: 9.60 | loss: 1.64408 | time elapsed: 1.77h | time left: 15.46h
batch  15000 | examples/s: 9.51 | loss: 1.73791 | time elapsed: 1.78h | time left: 15.45h
batch  15100 | examples/s: 9.34 | loss: 0.98799 | time elapsed: 1.79h | time left: 15.44h
batch  15200 | examples/s: 9.53 | loss: 1.52291 | time elapsed: 1.81h | time left: 15.43h
batch  15300 | examples/s: 9.45 | loss: 1.36503 | time elapsed: 1.82h | time left: 15.42h
batch  15400 | examples/s: 9.48 | loss: 0.90320 | time elapsed: 1.83h | time left: 15.40h
batch  15500 | examples/s: 9.65 | loss: 1.10892 | time elapsed: 1.84h | time left: 15.39h
batch  15600 | examples/s: 9.44 | loss: 0.68388 | time elapsed: 1.85h | time left: 15.38h
batch  15700 | examples/s: 9.52 | loss: 1.24834 | time elapsed: 1.87h | time left: 15.36h
batch  15800 | examples/s: 9.40 | loss: 1.54971 | time elapsed: 1.88h | time left: 15.35h
batch  15900 | examples/s: 9.55 | loss: 1.28452 | time elapsed: 1.89h | time left: 15.34h
batch  16000 | examples/s: 9.47 | loss: 0.91779 | time elapsed: 1.90h | time left: 15.33h
batch  16100 | examples/s: 9.58 | loss: 1.08104 | time elapsed: 1.91h | time left: 15.31h
batch  16200 | examples/s: 9.16 | loss: 1.08607 | time elapsed: 1.92h | time left: 15.30h
batch  16300 | examples/s: 9.40 | loss: 1.27020 | time elapsed: 1.94h | time left: 15.29h
batch  16400 | examples/s: 9.14 | loss: 0.65556 | time elapsed: 1.95h | time left: 15.28h
batch  16500 | examples/s: 9.31 | loss: 1.05446 | time elapsed: 1.96h | time left: 15.26h
batch  16600 | examples/s: 9.56 | loss: 0.84708 | time elapsed: 1.97h | time left: 15.25h
batch  16700 | examples/s: 9.39 | loss: 1.08196 | time elapsed: 1.98h | time left: 15.24h
batch  16800 | examples/s: 9.46 | loss: 0.98861 | time elapsed: 2.00h | time left: 15.23h
batch  16900 | examples/s: 9.38 | loss: 1.06494 | time elapsed: 2.01h | time left: 15.22h
batch  17000 | examples/s: 9.55 | loss: 0.97620 | time elapsed: 2.02h | time left: 15.20h
batch  17100 | examples/s: 9.75 | loss: 1.12834 | time elapsed: 2.03h | time left: 15.19h
batch  17200 | examples/s: 9.52 | loss: 1.08093 | time elapsed: 2.04h | time left: 15.18h
batch  17300 | examples/s: 9.43 | loss: 1.09037 | time elapsed: 2.05h | time left: 15.17h
batch  17400 | examples/s: 9.68 | loss: 1.15367 | time elapsed: 2.07h | time left: 15.15h
batch  17500 | examples/s: 9.61 | loss: 1.02402 | time elapsed: 2.08h | time left: 15.14h
batch  17600 | examples/s: 9.25 | loss: 0.97780 | time elapsed: 2.09h | time left: 15.13h
batch  17700 | examples/s: 9.48 | loss: 0.89856 | time elapsed: 2.10h | time left: 15.12h
batch  17800 | examples/s: 9.40 | loss: 0.90536 | time elapsed: 2.11h | time left: 15.10h
