nohup: ignoring input
WARNING:tensorflow:From /data3T/zml/experiment/lw-eg-recur-bila-distill+Nonlocal/monodepth_model.py:284: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
/data3T/users/zml/.conda/envs/leftmono/lib/python2.7/site-packages/tensorflow/python/ops/gradients_impl.py:97: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2020-04-11 21:15:54.116045: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2020-04-11 21:15:54.833467: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:03:00.0
totalMemory: 10.92GiB freeMemory: 10.77GiB
2020-04-11 21:15:54.833502: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:03:00.0, compute capability: 6.1)
total number of samples: 29000
total number of steps: 72500
============================
2
number of trainable parameters: 23747176
batch   5200 | examples/s: 7.64 | loss: 0.89751 | time elapsed: 0.78h | time left: 10.08h
batch   5300 | examples/s: 7.58 | loss: 1.02471 | time elapsed: 0.79h | time left: 10.06h
batch   5400 | examples/s: 7.53 | loss: 0.79806 | time elapsed: 0.81h | time left: 10.05h
batch   5500 | examples/s: 7.55 | loss: 0.67717 | time elapsed: 0.82h | time left: 10.03h
batch   5600 | examples/s: 7.63 | loss: 0.81558 | time elapsed: 0.84h | time left: 10.01h
batch   5700 | examples/s: 7.51 | loss: 0.85523 | time elapsed: 0.85h | time left: 10.00h
batch   5800 | examples/s: 7.48 | loss: 0.76408 | time elapsed: 0.87h | time left: 9.98h
batch   5900 | examples/s: 7.53 | loss: 0.69836 | time elapsed: 0.88h | time left: 9.96h
batch   6000 | examples/s: 7.46 | loss: 0.76539 | time elapsed: 0.90h | time left: 9.95h
batch   6100 | examples/s: 7.45 | loss: 0.65208 | time elapsed: 0.91h | time left: 9.93h
batch   6200 | examples/s: 7.42 | loss: 0.90039 | time elapsed: 0.93h | time left: 9.91h
batch   6300 | examples/s: 7.51 | loss: 0.74750 | time elapsed: 0.94h | time left: 9.90h
batch   6400 | examples/s: 7.39 | loss: 0.79692 | time elapsed: 0.96h | time left: 9.88h
batch   6500 | examples/s: 7.41 | loss: 0.83530 | time elapsed: 0.97h | time left: 9.86h
batch   6600 | examples/s: 7.48 | loss: 0.94887 | time elapsed: 0.99h | time left: 9.85h
batch   6700 | examples/s: 7.55 | loss: 0.67516 | time elapsed: 1.00h | time left: 9.83h
batch   6800 | examples/s: 7.52 | loss: 0.68917 | time elapsed: 1.02h | time left: 9.81h
batch   6900 | examples/s: 7.53 | loss: 0.70213 | time elapsed: 1.03h | time left: 9.80h
batch   7000 | examples/s: 7.56 | loss: 1.11927 | time elapsed: 1.05h | time left: 9.78h
batch   7100 | examples/s: 7.59 | loss: 1.00003 | time elapsed: 1.06h | time left: 9.77h
batch   7200 | examples/s: 7.41 | loss: 0.82158 | time elapsed: 1.08h | time left: 9.75h
batch   7300 | examples/s: 7.62 | loss: 0.84537 | time elapsed: 1.09h | time left: 9.73h
batch   7400 | examples/s: 7.59 | loss: 0.63875 | time elapsed: 1.10h | time left: 9.72h
batch   7500 | examples/s: 7.60 | loss: 0.91588 | time elapsed: 1.12h | time left: 9.70h
batch   7600 | examples/s: 7.57 | loss: 0.65774 | time elapsed: 1.13h | time left: 9.69h
batch   7700 | examples/s: 7.46 | loss: 0.84342 | time elapsed: 1.15h | time left: 9.67h
batch   7800 | examples/s: 7.63 | loss: 0.76441 | time elapsed: 1.16h | time left: 9.65h
batch   7900 | examples/s: 7.58 | loss: 0.66567 | time elapsed: 1.18h | time left: 9.64h
batch   8000 | examples/s: 7.49 | loss: 0.70418 | time elapsed: 1.19h | time left: 9.62h
batch   8100 | examples/s: 7.58 | loss: 0.79681 | time elapsed: 1.21h | time left: 9.61h
batch   8200 | examples/s: 7.50 | loss: 1.40952 | time elapsed: 1.22h | time left: 9.59h
batch   8300 | examples/s: 7.48 | loss: 0.78380 | time elapsed: 1.24h | time left: 9.57h
batch   8400 | examples/s: 7.57 | loss: 0.76767 | time elapsed: 1.25h | time left: 9.56h
batch   8500 | examples/s: 7.48 | loss: 1.15412 | time elapsed: 1.27h | time left: 9.54h
batch   8600 | examples/s: 7.59 | loss: 1.05724 | time elapsed: 1.28h | time left: 9.53h
batch   8700 | examples/s: 7.52 | loss: 0.87670 | time elapsed: 1.30h | time left: 9.51h
batch   8800 | examples/s: 7.60 | loss: 0.79610 | time elapsed: 1.31h | time left: 9.50h
batch   8900 | examples/s: 7.62 | loss: 0.56080 | time elapsed: 1.33h | time left: 9.48h
batch   9000 | examples/s: 7.44 | loss: 0.83923 | time elapsed: 1.34h | time left: 9.46h
batch   9100 | examples/s: 7.56 | loss: 0.78561 | time elapsed: 1.36h | time left: 9.45h
batch   9200 | examples/s: 7.47 | loss: 0.71206 | time elapsed: 1.37h | time left: 9.43h
batch   9300 | examples/s: 7.50 | loss: 0.69518 | time elapsed: 1.39h | time left: 9.42h
batch   9400 | examples/s: 7.45 | loss: 0.85963 | time elapsed: 1.40h | time left: 9.40h
batch   9500 | examples/s: 7.63 | loss: 0.81332 | time elapsed: 1.42h | time left: 9.39h
batch   9600 | examples/s: 7.37 | loss: 0.70080 | time elapsed: 1.43h | time left: 9.37h
batch   9700 | examples/s: 7.42 | loss: 0.84132 | time elapsed: 1.45h | time left: 9.36h
batch   9800 | examples/s: 7.58 | loss: 0.59698 | time elapsed: 1.46h | time left: 9.34h
batch   9900 | examples/s: 7.57 | loss: 1.28829 | time elapsed: 1.47h | time left: 9.32h
batch  10000 | examples/s: 7.50 | loss: 0.64551 | time elapsed: 1.49h | time left: 9.31h
batch  10100 | examples/s: 7.42 | loss: 1.19561 | time elapsed: 1.50h | time left: 9.30h
batch  10200 | examples/s: 7.40 | loss: 0.59970 | time elapsed: 1.52h | time left: 9.28h
batch  10300 | examples/s: 7.32 | loss: 0.63162 | time elapsed: 1.53h | time left: 9.27h
batch  10400 | examples/s: 7.42 | loss: 0.92947 | time elapsed: 1.55h | time left: 9.25h
batch  10500 | examples/s: 7.49 | loss: 1.11734 | time elapsed: 1.56h | time left: 9.24h
batch  10600 | examples/s: 7.56 | loss: 0.84956 | time elapsed: 1.58h | time left: 9.22h
batch  10700 | examples/s: 7.65 | loss: 0.97301 | time elapsed: 1.59h | time left: 9.20h
batch  10800 | examples/s: 7.44 | loss: 1.05047 | time elapsed: 1.61h | time left: 9.19h
batch  10900 | examples/s: 7.61 | loss: 0.80002 | time elapsed: 1.62h | time left: 9.17h
batch  11000 | examples/s: 7.60 | loss: 0.90353 | time elapsed: 1.64h | time left: 9.16h
batch  11100 | examples/s: 7.54 | loss: 0.92014 | time elapsed: 1.65h | time left: 9.14h
batch  11200 | examples/s: 7.42 | loss: 0.81596 | time elapsed: 1.67h | time left: 9.13h
batch  11300 | examples/s: 7.51 | loss: 0.76041 | time elapsed: 1.68h | time left: 9.11h
batch  11400 | examples/s: 7.47 | loss: 0.80750 | time elapsed: 1.70h | time left: 9.10h
batch  11500 | examples/s: 7.57 | loss: 0.95812 | time elapsed: 1.71h | time left: 9.08h
batch  11600 | examples/s: 7.52 | loss: 0.96123 | time elapsed: 1.73h | time left: 9.07h
batch  11700 | examples/s: 7.56 | loss: 0.78989 | time elapsed: 1.74h | time left: 9.05h
batch  11800 | examples/s: 7.52 | loss: 1.02607 | time elapsed: 1.76h | time left: 9.04h
batch  11900 | examples/s: 7.57 | loss: 0.80534 | time elapsed: 1.77h | time left: 9.02h
batch  12000 | examples/s: 7.56 | loss: 0.85491 | time elapsed: 1.79h | time left: 9.01h
batch  12100 | examples/s: 7.53 | loss: 1.12237 | time elapsed: 1.80h | time left: 8.99h
batch  12200 | examples/s: 7.48 | loss: 0.81835 | time elapsed: 1.82h | time left: 8.97h
batch  12300 | examples/s: 7.58 | loss: 0.88853 | time elapsed: 1.83h | time left: 8.96h
batch  12400 | examples/s: 7.44 | loss: 0.82006 | time elapsed: 1.85h | time left: 8.94h
batch  12500 | examples/s: 7.55 | loss: 0.77209 | time elapsed: 1.86h | time left: 8.93h
batch  12600 | examples/s: 7.61 | loss: 0.79776 | time elapsed: 1.88h | time left: 8.91h
batch  12700 | examples/s: 7.49 | loss: 0.65327 | time elapsed: 1.89h | time left: 8.90h
batch  12800 | examples/s: 7.62 | loss: 0.93077 | time elapsed: 1.90h | time left: 8.88h
batch  12900 | examples/s: 7.57 | loss: 0.88662 | time elapsed: 1.92h | time left: 8.87h
batch  13000 | examples/s: 7.55 | loss: 0.82954 | time elapsed: 1.93h | time left: 8.85h
batch  13100 | examples/s: 7.58 | loss: 0.72603 | time elapsed: 1.95h | time left: 8.84h
batch  13200 | examples/s: 7.47 | loss: 0.91540 | time elapsed: 1.96h | time left: 8.82h
batch  13300 | examples/s: 7.54 | loss: 0.91867 | time elapsed: 1.98h | time left: 8.81h
batch  13400 | examples/s: 7.56 | loss: 0.70251 | time elapsed: 1.99h | time left: 8.79h
batch  13500 | examples/s: 7.48 | loss: 0.70784 | time elapsed: 2.01h | time left: 8.78h
batch  13600 | examples/s: 7.49 | loss: 0.90691 | time elapsed: 2.02h | time left: 8.76h
batch  13700 | examples/s: 7.44 | loss: 0.93969 | time elapsed: 2.04h | time left: 8.75h
batch  13800 | examples/s: 7.58 | loss: 0.76044 | time elapsed: 2.05h | time left: 8.73h
batch  13900 | examples/s: 7.68 | loss: 0.80390 | time elapsed: 2.07h | time left: 8.72h
batch  14000 | examples/s: 7.60 | loss: 0.96131 | time elapsed: 2.08h | time left: 8.70h
batch  14100 | examples/s: 7.61 | loss: 0.82474 | time elapsed: 2.10h | time left: 8.69h
batch  14200 | examples/s: 7.65 | loss: 0.67722 | time elapsed: 2.11h | time left: 8.67h
batch  14300 | examples/s: 7.61 | loss: 0.88019 | time elapsed: 2.13h | time left: 8.66h
batch  14400 | examples/s: 7.65 | loss: 0.82673 | time elapsed: 2.14h | time left: 8.64h
